Age at enrollment,avg_grade,avg_success_rate,financial_issue,Scholarship holder,Gender,Daytime/evening attendance,Curricular units 1st sem (enrolled),Curricular units 2nd sem (enrolled)
36,0.0,0.0,1,0,1,1,5,5
21,0.0,0.0,0,0,0,1,6,6
34,12.211111111111109,0.6944444444444444,1,0,0,0,10,9
37,0.0,0.0,1,0,0,0,4,5
18,13.166666666666666,1.0,0,0,0,1,6,6
34,14.544642857142858,1.0,1,1,1,0,5,5
29,0.0,0.0,0,0,1,1,3,4
20,0.0,0.0,0,0,0,1,0,0
18,10.55,0.6,0,1,0,1,5,5
19,11.754166666666666,0.7857142857142857,0,0,0,1,7,7
18,12.333333333333332,1.0,0,0,0,1,6,6
35,12.49,0.6428571428571428,0,0,1,1,7,7
18,12.892857142857142,1.0,0,1,0,1,6,6
18,13.283333333333333,0.8333333333333334,1,0,0,1,6,6
21,0.0,0.0,0,0,0,1,6,6
37,16.704545454545453,1.0,0,0,0,0,14,11
22,14.104166666666668,1.0,0,1,0,1,6,6
18,0.0,0.0,0,0,1,1,0,0
26,0.0,0.0,1,0,0,0,5,5
20,11.7,0.9,0,1,1,1,5,5
20,15.798571428571426,0.875,0,1,0,1,8,8
38,10.8,0.7,1,0,0,0,5,5
26,11.0,0.5833333333333333,0,0,1,1,6,6
28,0.0,0.0,0,0,1,1,5,5
18,11.3,0.75,1,1,0,1,6,6
18,12.5,0.7,0,0,0,1,5,5
19,11.533333333333333,0.6666666666666667,0,0,0,1,6,6
26,0.0,0.0,1,0,1,1,5,5
23,13.395833333333332,1.0,1,0,0,1,6,6
20,6.166666666666667,0.25,0,0,1,1,6,6
20,17.0,0.16666666666666666,0,0,0,1,6,6
19,13.656818181818181,0.9285714285714286,0,1,0,1,7,8
19,11.82,0.875,0,1,0,1,8,8
53,7.166666666666667,0.25,1,0,1,1,6,6
18,15.657142857142857,0.875,0,0,0,1,8,8
19,14.15,0.8571428571428571,0,0,0,1,7,7
19,11.657142857142857,0.9166666666666667,0,1,0,1,6,6
44,6.0,0.08333333333333333,0,0,0,1,6,6
20,14.565714285714288,0.875,0,1,0,1,8,8
18,12.291666666666668,0.7,0,1,1,1,5,5
32,0.0,0.0,1,0,0,1,5,5
18,11.083333333333334,1.0,0,0,0,1,6,6
18,11.95,0.9,0,1,0,1,5,5
39,0.0,0.0,1,0,0,0,5,4
19,11.933333333333334,0.8333333333333334,0,1,0,1,6,6
18,13.333333333333332,1.0,0,1,0,1,6,6
19,0.0,0.0,0,0,1,1,0,0
24,13.11111111111111,1.0,0,1,1,1,6,6
28,12.125,0.8,0,0,0,1,5,5
18,14.2,1.0,1,1,1,1,5,5
20,12.464285714285715,0.8333333333333333,0,0,1,1,6,6
18,11.125,0.5833333333333333,0,0,0,1,6,6
19,11.916666666666666,1.0,1,0,0,0,6,6
19,11.7,0.8333333333333334,0,0,0,1,6,6
19,13.714285714285714,0.875,0,0,0,1,8,8
18,12.5,0.8333333333333334,0,0,0,0,6,6
18,12.7,1.0,0,0,0,1,5,5
25,12.333333333333332,0.4017857142857143,0,0,0,1,7,8
26,12.625,0.8,0,1,0,1,5,5
42,12.666666666666666,1.0,0,0,0,0,6,6
20,14.0,1.0,0,0,0,1,6,6
18,14.0,1.0,0,0,0,1,5,5
19,14.668174603174604,1.0,0,0,0,1,7,8
49,0.0,0.0,1,0,1,0,5,5
19,11.066666666666666,0.8333333333333334,0,0,0,1,6,6
19,12.273809523809524,1.0,0,0,0,1,6,6
40,12.2,1.0,0,0,1,0,5,5
21,12.5,0.6000000000000001,0,0,0,1,5,5
20,12.583333333333332,1.0,0,0,0,1,6,6
18,12.5,0.75,0,0,0,1,6,6
27,12.720535714285713,1.0,0,0,0,1,7,8
20,0.0,0.0,1,0,0,1,6,6
39,11.333333333333332,1.0,0,0,0,0,5,5
32,12.713636363636365,0.7401960784313726,1,0,1,1,17,12
24,6.5,0.1,1,0,0,1,5,5
20,11.9,0.5,1,0,1,1,6,6
18,11.971428571428572,0.875,0,0,0,1,8,8
22,0.0,0.0,0,0,1,1,0,0
23,13.0,0.75,0,1,0,1,6,6
20,12.875,0.6000000000000001,0,0,0,1,5,5
19,14.616666666666667,0.8571428571428571,0,0,0,1,7,7
35,11.733333333333334,0.8,0,1,0,0,5,5
19,14.2,1.0,0,0,0,1,5,5
19,11.85,0.75,0,0,1,1,6,6
19,0.0,0.0,0,0,1,1,0,0
34,12.5,0.6666666666666666,1,0,0,1,6,6
40,0.0,0.0,1,0,0,0,4,5
18,14.26875,1.0,0,0,0,1,8,8
19,13.214285714285715,0.9285714285714286,0,1,0,1,7,8
38,0.0,0.0,1,0,1,1,6,6
20,11.785714285714285,0.9166666666666667,0,0,0,1,6,6
21,6.0,0.16666666666666666,1,0,1,1,6,6
18,0.0,0.0,1,0,0,1,0,0
21,12.916666666666668,0.9166666666666667,0,1,0,1,6,6
43,16.5,1.0,0,0,0,1,5,5
18,12.583333333333332,1.0,0,1,1,1,6,6
20,11.5,0.41666666666666663,1,0,0,1,6,6
37,0.0,0.0,1,0,0,0,6,5
19,13.11625,1.0,0,0,0,1,8,8
19,14.214285714285714,0.875,0,1,0,1,8,8
20,12.002,0.625,0,0,1,1,8,8
19,12.0,1.0,0,0,0,1,6,6
24,11.333333333333334,0.75,0,0,1,1,6,6
35,12.196428571428571,0.5722222222222222,1,0,1,1,10,9
27,5.0,0.08333333333333333,0,1,0,0,6,6
18,14.0,0.9166666666666667,0,0,0,1,6,6
27,0.0,0.0,0,0,1,1,4,5
19,13.542857142857144,0.875,0,1,0,1,8,8
19,5.5,0.1,0,0,0,1,5,5
28,10.0,0.3055555555555555,1,0,1,0,9,6
19,14.112857142857143,1.0,0,0,1,1,7,8
19,0.0,0.0,0,1,1,1,0,0
27,5.75,0.16666666666666666,1,0,1,1,6,6
19,11.7,0.9,0,0,0,1,5,5
20,0.0,0.0,0,1,0,1,0,0
24,0.0,0.0,1,0,1,1,6,6
20,12.333333333333332,0.6428571428571428,0,0,0,1,7,7
44,12.35,0.7142857142857143,0,0,1,1,7,7
20,0.0,0.0,0,0,1,1,5,5
40,15.015873015873016,1.0,0,0,0,0,9,7
19,13.5,0.9166666666666667,0,1,1,1,6,6
21,12.333333333333332,1.0,0,0,0,1,17,17
21,13.0,1.0,0,0,0,1,9,9
25,11.225,0.9,1,0,0,1,5,5
23,5.5,0.08333333333333333,0,0,1,1,6,6
20,11.5,0.4,0,0,1,1,5,5
18,12.333333333333332,1.0,1,0,0,1,6,6
42,0.0,0.0,1,0,1,0,4,5
18,13.154285714285717,0.875,0,0,1,1,8,8
21,11.708333333333332,0.7,0,0,0,1,5,5
18,13.083333333333332,1.0,0,1,1,1,6,6
23,12.666666666666668,0.9166666666666667,0,0,1,1,6,6
22,13.714285714285715,0.9166666666666667,0,0,0,1,6,6
19,13.566666666666666,0.9166666666666667,0,0,1,1,6,6
18,11.125,0.6666666666666666,0,0,0,1,6,6
32,12.912430555555556,0.9375,0,0,0,1,7,8
18,0.0,0.0,0,1,1,1,0,0
18,12.666666666666666,1.0,0,1,0,1,6,6
27,15.404761904761905,1.0,0,0,0,1,6,6
19,12.208333333333332,0.75,0,0,0,1,6,6
18,0.0,0.0,1,0,1,1,0,0
61,0.0,0.0,0,0,1,1,5,5
19,13.916666666666668,1.0,0,0,0,1,6,6
21,14.416666666666666,1.0,0,1,0,0,6,6
18,15.573015873015873,1.0,0,1,1,1,7,8
22,0.0,0.0,0,0,1,0,5,5
24,12.741258741258743,1.0,1,1,0,1,12,11
21,11.75,0.5,0,0,0,1,6,6
34,0.0,0.0,1,0,0,1,5,5
18,12.416666666666668,0.5,1,0,1,1,5,5
19,11.683333333333332,0.8571428571428571,0,0,0,1,7,7
18,12.780000000000001,0.5,0,1,0,1,7,7
50,12.416666666666668,0.32167832167832167,0,0,1,0,13,11
19,0.0,0.0,0,0,1,1,6,6
21,0.0,0.0,0,0,0,1,5,5
19,14.3125,0.9166666666666667,0,0,0,1,6,6
18,0.0,0.0,0,0,1,1,0,0
18,8.071428571428571,0.5,0,0,1,1,7,8
18,13.5,1.0,0,0,0,1,7,7
21,13.333333333333332,1.0,0,0,1,1,12,11
18,12.833333333333332,1.0,0,1,1,1,6,6
23,14.3125,0.8583333333333334,1,0,0,0,12,10
23,10.725,0.75,0,0,0,1,6,6
33,7.0,0.2,0,0,0,1,5,5
20,0.0,0.0,0,0,0,1,6,6
19,12.87142857142857,0.9166666666666667,0,0,1,1,6,6
18,13.414285714285716,0.875,0,0,0,1,8,8
18,13.435,1.0,0,1,0,1,8,8
37,11.041666666666668,0.7,0,0,1,0,5,5
37,12.940000000000001,0.7142857142857143,1,0,1,1,7,7
25,0.0,0.0,1,0,1,0,5,5
20,11.541666666666668,0.5833333333333333,0,0,1,1,6,6
41,14.484848484848484,0.8571428571428572,1,0,1,1,7,6
21,0.0,0.0,0,0,0,1,6,6
19,12.1,0.5833333333333334,0,0,1,1,6,6
22,11.833333333333334,0.5,0,0,1,1,6,6
34,11.416666666666668,0.41666666666666663,1,0,1,1,6,6
28,10.375,0.14285714285714285,0,0,0,1,7,7
18,10.985714285714286,0.9166666666666667,0,1,0,1,6,6
25,11.833333333333332,0.75,0,0,1,1,6,6
18,13.833333333333332,1.0,0,1,0,1,6,6
30,15.675714285714283,0.875,0,0,0,1,8,8
19,12.3,0.5833333333333334,0,0,0,1,6,6
20,12.5,0.6666666666666666,0,0,0,1,6,6
53,0.0,0.0,1,0,0,1,5,4
24,13.0625,0.7777777777777777,1,0,0,1,9,9
19,12.5,1.0,0,1,0,1,6,6
18,12.705625000000001,0.9375,0,0,0,1,7,8
28,0.0,0.0,0,0,1,1,6,6
20,11.6,0.9,0,0,0,1,5,5
18,0.0,0.0,0,0,0,1,0,0
18,12.557142857142857,0.9375,0,0,0,1,7,8
21,12.225,0.6666666666666666,0,0,0,1,12,12
18,12.071428571428571,1.0,0,0,1,1,5,5
22,12.55375,1.0,0,0,1,1,8,8
18,15.476190476190476,1.0,0,1,0,1,6,6
50,0.0,0.0,1,0,1,0,6,5
18,0.0,0.0,1,0,0,1,0,0
44,11.238095238095237,0.8,0,0,1,0,5,5
19,6.5,0.08333333333333333,0,0,0,1,6,5
44,14.75,0.8,0,0,1,1,5,5
19,13.033333333333333,0.9166666666666667,0,0,0,1,6,6
18,14.09375,1.0,0,0,0,1,7,8
35,10.654761904761905,0.9117647058823529,1,0,1,1,17,12
18,14.2,0.8571428571428571,1,1,0,1,7,7
30,0.0,0.0,0,0,1,1,2,2
18,13.05,0.9166666666666667,0,0,0,1,6,6
21,14.428571428571429,0.875,0,1,0,1,8,8
20,11.0,0.5833333333333333,1,1,0,1,6,6
18,13.297142857142855,0.875,0,0,0,1,8,8
35,11.55,0.9,0,1,1,0,5,5
20,12.542857142857144,1.0,0,0,0,1,6,6
19,11.85,0.9166666666666667,0,1,0,1,6,6
21,13.833333333333332,1.0,0,1,1,1,6,6
21,12.066666666666666,0.8333333333333334,0,1,0,1,6,6
18,0.0,0.0,0,0,1,1,0,0
20,12.345238095238095,1.0,0,0,0,1,6,6
18,13.0,1.0,0,0,1,1,6,6
25,13.3675,1.0,0,1,0,1,8,8
18,14.445,1.0,0,0,0,1,8,8
18,12.083333333333332,0.4,0,0,1,1,5,5
21,0.0,0.0,0,1,0,1,6,6
18,14.13714285714286,0.875,0,0,0,1,8,8
19,14.166666666666666,1.0,0,0,0,1,6,6
19,13.463636363636363,0.9285714285714286,0,1,0,1,7,8
44,7.0,0.08333333333333333,1,0,1,1,6,6
21,13.1,0.9,0,1,0,1,5,5
19,12.6,0.8,0,0,0,1,5,5
24,12.205357142857142,1.0,0,0,0,0,5,5
18,12.0,0.4,1,0,0,1,5,5
19,13.464285714285715,1.0,0,0,1,1,6,6
20,11.458333333333332,0.7,0,0,1,1,5,5
19,12.033333333333333,0.9166666666666667,0,0,0,1,6,6
32,14.6625,1.0,0,1,0,1,8,8
22,11.925,0.75,0,0,0,1,6,6
19,12.899999999999999,1.0,0,0,0,1,5,5
18,12.771428571428572,0.875,0,0,0,1,8,8
20,13.2,1.0,0,1,0,1,7,5
19,12.75,0.30000000000000004,0,0,0,1,5,5
19,6.083333333333333,0.5,1,0,0,1,6,6
21,11.916666666666668,1.0,0,1,0,1,6,6
18,13.76375,1.0,0,1,0,1,8,8
24,5.5,0.16666666666666666,0,0,0,1,6,6
47,13.9,0.75,0,0,1,1,6,6
19,13.44047619047619,1.0,0,0,0,1,6,6
19,13.573809523809523,0.8660714285714286,0,1,0,1,7,8
18,13.375,0.8,0,1,0,1,5,5
19,14.0,1.0,0,0,0,1,6,6
29,15.966666666666665,0.9166666666666667,1,0,0,1,6,6
18,0.0,0.0,0,0,1,1,0,0
18,0.0,0.0,0,0,1,1,0,0
18,14.9,1.0,0,0,0,1,5,5
40,12.8,0.8333333333333334,0,0,0,1,6,6
20,11.5,0.6000000000000001,1,0,0,1,5,5
26,15.392857142857142,1.0,0,0,0,1,6,6
19,6.1,0.35714285714285715,1,0,0,1,7,7
19,12.525,0.75,0,0,1,1,6,6
20,12.083333333333332,0.8333333333333333,0,0,0,1,6,6
23,13.125,0.75,0,1,0,1,6,6
18,15.16826923076923,1.0,0,1,0,1,6,6
21,15.166666666666668,1.0,0,0,0,1,12,11
20,12.9,1.0,0,1,0,1,5,5
18,13.814285714285717,0.875,0,1,0,1,8,8
39,12.5,0.8,0,0,1,0,5,5
19,12.333333333333332,1.0,0,0,0,1,6,6
18,13.971428571428572,0.875,0,1,0,1,8,8
19,11.837499999999999,0.8660714285714286,0,1,1,1,7,8
33,13.513636363636365,0.9166666666666667,0,0,0,1,12,11
19,14.166666666666668,0.4,0,0,0,1,5,5
22,12.8,0.6666666666666666,0,0,1,1,6,6
19,13.238888888888887,1.0,0,1,1,1,7,8
23,14.75,1.0,0,1,0,1,6,6
18,13.154285714285717,0.875,0,0,0,1,8,8
18,15.63375,1.0,0,1,1,1,8,8
18,0.0,0.0,0,1,0,1,0,0
26,0.0,0.0,1,0,1,1,6,6
21,14.933333333333334,0.8571428571428571,0,0,0,1,21,21
22,13.119047619047619,0.8333333333333333,0,0,0,1,6,6
18,14.2,0.875,0,0,0,1,8,8
20,12.62857142857143,0.9166666666666667,0,0,1,1,6,6
49,10.533333333333333,0.717948717948718,0,0,0,1,13,9
19,11.85,0.75,0,1,0,1,6,6
20,13.666666666666668,0.9166666666666667,1,0,0,1,6,6
20,13.452380952380953,0.8,0,0,1,1,5,5
18,14.833333333333332,1.0,0,0,1,1,6,6
27,15.94285714285714,0.875,0,0,0,1,8,8
19,13.366666666666667,0.9166666666666667,0,1,0,1,6,6
18,11.100000000000001,0.8333333333333334,0,0,0,1,6,6
18,14.5625,1.0,0,0,0,1,6,6
20,13.25,0.9166666666666667,1,0,0,1,6,6
25,11.541666666666668,0.8333333333333333,1,0,0,0,6,6
21,5.5,0.25,1,0,1,1,6,6
18,11.4,0.8333333333333334,0,0,0,1,6,6
21,12.825,0.6666666666666666,1,0,1,1,6,6
19,0.0,0.0,0,0,0,1,6,6
20,10.4,0.6666666666666667,0,0,1,1,6,6
18,12.575892857142858,0.9375,0,0,0,1,7,8
20,15.666666666666666,1.0,0,1,0,1,6,6
18,11.452380952380953,1.0,0,1,0,1,6,6
18,12.370000000000001,0.7857142857142857,0,1,0,1,7,7
31,12.08041958041958,0.8261904761904761,0,0,0,1,15,14
27,0.0,0.0,1,0,1,1,5,5
38,0.0,0.0,1,0,1,0,5,5
19,12.011607142857144,1.0,0,1,0,1,7,8
18,12.583333333333334,1.0,0,1,0,1,6,6
19,5.5,0.4,1,1,0,1,5,5
18,14.7,1.0,0,0,0,1,5,5
19,13.5,1.0,0,1,0,1,6,6
20,11.5,0.9166666666666667,0,0,0,0,6,6
19,12.828571428571427,0.875,0,0,1,1,8,8
19,14.928571428571429,1.0,0,1,0,1,6,6
18,11.5,0.6,0,0,1,1,5,5
18,0.0,0.0,0,0,1,1,0,0
18,14.194444444444445,1.0,0,0,0,1,6,6
35,6.5,0.08333333333333333,1,0,1,1,6,6
34,10.875,0.5333333333333333,0,0,1,1,6,5
18,6.0,0.4166666666666667,1,0,0,1,6,6
19,10.5,0.39285714285714285,0,0,1,1,10,7
24,13.25,1.0,1,1,0,1,6,6
22,5.75,0.2,0,0,1,1,5,5
44,11.75,0.27142857142857146,1,0,1,1,10,7
24,0.0,0.0,0,0,1,1,6,6
18,12.333333333333332,1.0,0,1,0,1,6,6
23,12.066666666666666,0.9166666666666667,0,1,0,0,6,6
20,11.975,0.75,1,0,0,1,6,6
19,13.30952380952381,1.0,0,1,1,1,6,6
18,13.345,0.75,0,0,0,1,8,8
20,0.0,0.0,1,0,0,1,0,0
24,12.714285714285714,0.875,0,0,0,1,8,8
21,11.8375,0.6666666666666666,0,0,1,1,6,6
18,13.100000000000001,0.8333333333333334,0,0,1,1,6,6
21,11.125,0.6,0,0,1,1,5,5
34,11.5,0.5714285714285714,1,0,1,1,7,7
19,12.122222222222224,1.0,0,0,1,1,5,5
26,0.0,0.0,0,0,0,0,1,5
19,13.704444444444446,1.0,0,0,0,1,7,8
21,12.333333333333332,0.8,0,0,0,1,5,5
44,13.125,1.0,0,0,0,0,8,6
20,11.833333333333332,0.5,0,1,1,1,6,6
20,12.666666666666668,1.0,0,0,0,1,6,6
19,13.6,0.875,0,1,0,1,8,8
19,14.08173076923077,1.0,0,0,0,1,6,6
23,13.133333333333333,1.0,0,1,0,1,16,13
34,11.607142857142858,0.6499999999999999,1,0,1,0,10,10
18,11.4,0.8,0,1,1,1,5,5
26,12.5,0.6000000000000001,0,0,0,1,5,5
19,12.4875,0.8333333333333334,0,0,0,1,6,6
19,14.276785714285715,1.0,0,0,1,1,6,6
28,12.683257918552037,0.9722222222222222,0,0,1,1,18,12
21,12.0,1.0,1,0,0,1,6,6
18,12.625,0.5833333333333333,0,0,0,1,6,6
47,11.533333333333333,0.9166666666666667,0,0,1,1,6,6
19,12.0,0.6,0,0,1,1,5,5
20,11.531746031746033,0.9166666666666667,0,0,1,1,6,6
36,0.0,0.0,1,0,1,1,6,6
20,10.958333333333332,0.9,0,0,0,1,5,5
18,13.27625,1.0,0,0,0,1,8,8
30,0.0,0.0,0,0,1,1,8,8
27,0.0,0.0,0,0,1,1,7,8
18,16.964285714285715,1.0,0,0,0,1,6,6
18,12.25,1.0,1,0,0,1,6,6
21,13.083333333333332,1.0,0,0,0,1,6,6
41,12.534412955465587,1.0,0,0,1,1,19,13
19,12.416666666666668,0.75,0,1,1,1,6,6
21,12.399999999999999,0.75,0,0,0,1,6,6
18,13.1,0.875,0,0,1,1,8,8
18,12.232142857142858,1.0,0,0,0,1,7,8
19,12.817023809523809,0.8660714285714286,0,1,0,1,7,8
22,12.114285714285714,1.0,0,0,1,0,5,5
19,13.583333333333334,1.0,0,0,1,1,12,11
18,14.0,1.0,0,0,0,1,6,6
19,0.0,0.0,0,0,1,1,7,7
18,11.899999999999999,0.8333333333333334,0,0,0,1,6,6
19,11.916666666666668,0.7142857142857142,1,0,0,1,7,7
19,14.535714285714285,1.0,0,1,0,1,6,6
21,15.666666666666668,1.0,0,0,0,1,6,6
18,0.0,0.0,0,0,0,1,0,0
18,12.904761904761905,0.9285714285714286,0,1,0,1,7,7
31,12.125,0.8333333333333333,0,0,0,0,6,7
19,0.0,0.0,1,0,0,1,0,0
18,13.533333333333333,0.9166666666666667,0,0,0,1,6,6
41,12.642857142857142,0.9166666666666667,0,0,0,1,6,6
18,0.0,0.0,1,1,1,1,0,0
25,14.047619047619047,1.0,1,0,0,1,6,6
19,6.05,0.35714285714285715,0,0,0,1,7,7
22,11.452380952380953,0.6,0,1,1,1,5,5
21,11.252136752136753,1.0,0,0,0,1,9,10
18,14.0125,1.0,0,1,0,1,7,8
20,13.742857142857144,1.0,0,1,0,1,5,5
32,10.916666666666668,0.6666666666666666,0,1,0,0,6,6
35,0.0,0.0,0,0,1,1,6,6
18,13.8125,1.0,0,1,0,1,6,6
18,13.79857142857143,0.875,0,1,0,1,8,8
18,6.375,0.3333333333333333,1,0,0,1,6,5
19,13.882539682539683,1.0,0,0,0,1,7,8
19,13.142857142857142,1.0,0,0,0,1,5,5
18,14.115714285714288,0.875,0,0,0,1,8,8
21,11.732142857142858,0.8333333333333333,0,1,1,1,6,6
25,12.563492063492063,0.9285714285714286,0,0,1,1,7,9
19,13.107142857142858,1.0,0,0,1,1,6,6
18,11.958333333333332,0.7,0,0,1,1,5,5
22,0.0,0.0,1,0,0,1,5,5
19,5.666666666666667,0.25,1,0,0,1,6,6
18,5.0,0.1,0,0,1,1,5,5
19,12.9,1.0,0,1,0,1,5,5
28,6.5,0.08333333333333333,1,0,0,1,6,6
24,12.401428571428571,0.875,0,0,0,1,8,8
18,10.916666666666668,0.9166666666666667,0,1,0,1,6,6
18,12.416666666666666,1.0,0,1,0,1,6,6
32,0.0,0.0,0,0,1,0,5,5
25,14.5,0.8,0,1,1,1,5,5
26,11.4,0.9166666666666667,0,0,1,1,6,6
19,12.708333333333334,0.7142857142857143,0,0,0,1,7,7
33,14.066666666666666,1.0,0,0,0,0,5,5
19,11.5,0.30000000000000004,0,0,1,1,5,5
19,10.483333333333334,0.9166666666666667,0,0,0,1,6,6
19,14.083333333333332,1.0,0,0,1,1,6,6
18,14.712337662337662,1.0,0,1,0,1,7,8
18,12.1125,0.9,0,1,0,1,5,5
20,0.0,0.0,0,0,0,1,0,0
29,0.0,0.0,1,0,1,1,5,5
23,13.0,0.5833333333333334,0,0,1,1,6,6
18,0.0,0.0,0,0,0,1,0,0
18,12.0,0.6,0,1,0,1,5,5
21,14.057142857142857,1.0,0,1,0,1,5,5
20,13.642857142857142,0.75,0,0,0,1,6,6
19,14.5,1.0,0,0,0,1,6,6
18,12.225,0.9,0,1,1,1,5,5
18,13.6,1.0,0,1,1,1,5,5
18,14.166666666666668,1.0,0,1,0,1,6,6
39,12.28125,0.5714285714285714,0,0,0,1,7,7
22,12.5,0.6,0,0,1,1,5,5
21,13.563492063492063,0.9444444444444444,0,0,0,1,9,7
27,11.25,0.3333333333333333,0,0,0,1,6,6
24,5.666666666666667,0.3,0,0,1,0,5,5
21,11.5,0.9,0,0,0,1,5,5
20,10.285714285714285,0.6,1,0,0,1,5,5
27,11.5,0.41666666666666663,0,0,1,1,6,6
21,12.0,1.0,0,1,0,1,6,6
19,11.357142857142858,0.9166666666666667,0,1,0,1,6,6
26,11.833333333333332,0.41666666666666663,0,0,0,1,6,6
19,11.833333333333332,0.7,0,0,1,1,5,5
19,12.761904761904763,0.9166666666666667,0,1,1,1,6,6
18,0.0,0.0,1,0,1,1,0,0
22,13.083333333333332,0.5833333333333333,0,0,0,1,6,6
19,0.0,0.0,0,0,1,1,0,0
21,13.316666666666666,0.9166666666666667,0,1,0,1,6,6
19,11.25,0.7,0,0,1,1,5,5
20,14.157692307692308,1.0,0,0,0,1,11,9
21,11.391666666666666,0.7321428571428572,0,1,1,1,7,8
20,0.0,0.0,1,0,0,1,6,6
29,14.805555555555555,1.0,0,0,1,1,6,6
18,13.266666666666666,0.9166666666666667,0,0,0,1,6,6
18,12.95,0.8571428571428571,0,1,0,1,7,7
33,12.55,0.9,0,0,1,1,5,5
18,5.5,0.3333333333333333,0,1,0,1,6,6
19,0.0,0.0,0,0,1,1,6,6
26,14.988095238095237,1.0,1,0,0,1,6,6
19,13.75,1.0,0,0,1,1,6,6
21,11.666666666666668,0.41666666666666663,0,0,0,1,6,6
19,13.142857142857142,1.0,0,1,0,1,6,6
41,12.375,0.7619047619047619,0,0,0,0,6,7
23,12.354166666666668,0.9166666666666667,0,0,0,1,6,6
22,0.0,0.0,0,0,1,1,0,0
18,13.166666666666668,1.0,0,0,0,1,6,6
18,14.828571428571427,0.875,0,0,0,1,8,8
19,14.5,1.0,0,1,0,1,6,6
18,11.5,0.6000000000000001,0,0,1,1,5,5
25,10.75,0.6666666666666666,0,1,1,1,6,6
36,11.5,0.7524038461538461,0,0,0,1,16,13
18,0.0,0.0,0,0,1,1,5,5
18,13.75,1.0,0,0,0,1,6,6
37,0.0,0.0,1,0,0,1,8,8
19,12.929285714285715,1.0,0,1,0,1,7,8
18,14.833333333333332,1.0,0,0,1,1,6,6
19,14.239126984126983,1.0,0,0,0,1,7,8
18,13.45,0.9,0,0,0,1,5,5
26,10.0,0.2,1,0,1,1,5,5
19,10.7,0.6666666666666667,1,1,0,1,6,6
18,13.633333333333333,0.9166666666666667,0,0,0,1,6,6
31,10.875,0.43333333333333335,1,0,0,0,6,5
19,11.666666666666668,0.8333333333333334,0,0,0,1,6,6
19,12.805555555555557,0.9375,0,0,0,1,7,8
20,0.0,0.0,0,0,1,1,5,5
28,5.958333333333333,0.21428571428571427,0,0,1,1,7,7
21,6.5,0.16666666666666666,1,1,0,1,6,6
19,12.0,0.7,0,0,0,1,5,5
18,11.0,0.2,0,0,1,1,5,5
21,12.26,0.5714285714285714,1,0,1,1,7,7
18,11.290277777777778,1.0,0,0,0,1,7,8
25,0.0,0.0,0,1,1,1,0,0
18,12.869047619047619,0.9166666666666667,0,0,0,1,6,6
18,12.916666666666666,0.8571428571428571,0,0,0,1,7,7
21,12.045454545454547,0.9166666666666666,0,0,1,1,12,12
18,14.5,1.0,0,1,0,1,6,6
19,0.0,0.0,0,0,1,1,6,6
36,0.0,0.0,0,0,1,1,5,5
42,11.6,0.9166666666666667,0,0,0,0,6,6
35,0.0,0.0,0,0,0,1,1,5
21,0.0,0.0,0,0,0,1,5,5
18,13.490178571428572,0.9375,0,1,0,1,7,8
19,13.75,1.0,1,0,1,1,6,6
19,11.916666666666668,0.8333333333333333,0,0,1,1,6,6
18,13.916666666666668,1.0,0,0,0,1,6,6
20,12.208333333333332,0.8333333333333333,0,1,0,1,6,6
23,15.05065359477124,1.0,0,0,0,1,26,17
19,13.854166666666668,1.0,1,0,0,1,6,6
19,13.5,1.0,0,1,0,1,6,6
18,13.333333333333332,1.0,0,0,0,1,6,6
21,13.271571428571429,0.7946428571428572,0,1,0,1,7,8
21,10.333333333333332,1.0,0,0,1,1,6,6
34,5.5,0.1,0,0,0,1,5,5
32,0.0,0.0,1,0,0,1,6,6
48,10.5,0.16666666666666666,0,0,0,0,6,6
27,0.0,0.0,1,0,1,0,5,5
23,0.0,0.0,0,1,1,1,0,0
20,11.25,0.8,0,1,1,1,5,5
18,13.0,1.0,0,0,0,1,6,6
35,5.875,0.25,0,0,1,1,6,6
18,0.0,0.0,1,0,0,1,4,4
22,0.0,0.0,0,0,1,1,0,0
19,13.714285714285715,0.8333333333333333,0,0,0,1,6,6
19,13.519047619047619,1.0,0,1,0,1,7,8
21,13.142857142857142,0.7142857142857143,0,1,0,1,7,5
18,15.583333333333334,1.0,0,1,0,1,6,6
20,0.0,0.0,0,0,0,1,4,6
19,0.0,0.0,1,0,0,1,5,6
23,14.357142857142858,0.8571428571428571,0,0,0,1,7,7
22,14.052380952380954,0.8660714285714286,0,0,1,1,7,8
41,11.333333333333334,1.0,0,1,0,0,6,6
21,13.535,0.6428571428571428,0,0,0,1,7,7
34,12.792380952380952,0.8660714285714286,0,1,0,1,7,8
18,12.114285714285714,0.875,0,1,0,1,8,8
20,12.083333333333332,0.75,0,0,1,1,6,6
26,14.275,0.8571428571428572,0,0,0,1,7,7
18,11.5,1.0,0,0,0,1,6,6
41,10.375,0.6000000000000001,0,0,1,0,5,5
18,13.75,0.9166666666666667,0,1,0,1,6,6
20,11.775,0.9,0,0,0,1,5,5
19,10.8,0.8333333333333334,1,1,0,1,6,6
37,5.375,0.14285714285714285,0,0,0,1,7,7
20,6.0,0.08333333333333333,1,0,1,1,6,6
19,13.083333333333332,1.0,0,0,0,1,6,6
18,12.45,0.8333333333333333,0,1,0,1,6,6
18,15.0,1.0,0,0,1,1,6,6
